"id","trial","type","explain","card1","card2","card3","trialid","memory",,,,,,,,,,
"pa6.05.b",21,-7,0,3322,2321,1232,43156,1,,,,,,,,,,
"pa6.05.b",22,8,0,1112,1321,1233,4229,0,,,,,,,,,,
"pa6.05.b",23,13,0,1223,1213,1233,30718,0,,,,,,,,,,
"pa6.05.b",24,0,0,1132,2313,3221,22582,0,,,,,,,,,,
"pa6.05.c",1,15,1,2112,2112,2112,85349,0,,,,,,,,,,
"pa6.05.c",2,-1,1,1333,3222,2112,59177,0,,,,,,,,,,
"pa6.05.c",3,14,1,1121,1122,1123,9245,0,,,,,,,,,,
"pa6.05.c",4,-11,1,3312,3112,2223,75874,0,,,,,,,,,,
"pa6.05.c",5,-13,0,3232,3333,2332,81999,0,,,,,,,,,,
"pa6.05.c",6,2,0,2312,1113,3211,8666,1,,,,,,,,,,
"pa6.05.c",7,7,0,1312,2312,3312,48762,0,,,,,,,,,,
"pa6.05.c",8,-8,0,1312,3112,1212,28725,1,,,,,,,,,,
"pa6.05.c",9,0,0,1123,2332,3211,17400,1,,,,,,,,,,
"pa6.05.c",10,-1,0,1113,2222,3333,8464,0,,,,,,,,,,
"pa6.05.c",11,0,0,3331,2222,1113,8462,0,,,,,,,,,,
"pa6.05.c",12,-11,0,3331,3132,1211,27992,1,,,,,,,,,,
"pa6.05.c",13,14,0,3113,3112,3111,82396,0,,,,,,,,,,
"pa6.05.c",14,4,0,1223,3212,2231,38841,1,,,,,,,,,,
"pa6.05.c",15,0,0,3213,2132,1321,51761,1,,,,,,,,,,
"pa6.05.c",16,11,0,1221,1121,1321,9833,0,,,,,,,,,,
"pa6.05.c",17,-4,0,1132,3323,2111,21743,1,,,,,,,,,,
"pa6.05.c",18,-14,0,2232,3313,3331,77533,0,,,,,,,,,,
"pa6.05.c",19,1,0,3132,2222,1312,48531,1,,,,,,,,,,
"pa6.05.c",20,-2,0,3331,2323,1332,58648,1,,,,,,,,,,
"pa6.05.c",21,13,0,1312,1332,1322,47622,0,,,,,,,,,,
"pa6.05.c",22,0,0,3213,2321,1132,22613,0,,,,,,,,,,
"pa6.05.c",23,-7,0,3322,1232,2321,43156,1,,,,,,,,,,
"pa6.05.c",24,8,0,3233,3311,3122,83736,0,,,,,,,,,,
"pa6.06.a",1,15,1,3231,3231,3231,85344,0,,,,,,,,,,
"pa6.06.a",2,-1,1,1231,1121,1313,10030,0,,,,,,,,,,
"pa6.06.a",3,14,1,2322,2323,2321,79865,0,,,,,,,,,,
"pa6.06.a",4,-11,1,3313,2331,2333,81309,0,,,,,,,,,,
"pa6.06.a",5,7,0,1312,2312,3312,48762,0,,,,,,,,,,
"pa6.06.a",6,2,0,3122,1221,2323,34747,0,,,,,,,,,,
"pa6.06.a",7,0,0,1311,2133,3222,46497,0,,,,,,,,,,
"pa6.06.a",8,-8,0,2123,2313,1233,44448,0,,,,,,,,,,
"pa6.06.a",9,-13,0,3122,2311,3131,78524,0,,,,,,,,,,
"pa6.06.a",10,4,0,2121,3112,1133,24430,0,,,,,,,,,,
"pa6.06.a",11,-1,0,2233,1311,3123,46849,0,,,,,,,,,,
"pa6.06.a",12,14,0,3233,3232,3231,85101,0,,,,,,,,,,
"pa6.06.a",13,-11,0,3311,2311,2322,78302,0,,,,,,,,,,
"pa6.06.a",14,0,0,3112,1231,2323,41180,0,,,,,,,,,,
"pa6.06.a",15,0,0,3332,2123,1211,27036,0,,,,,,,,,,
"pa6.06.a",16,11,0,1131,1231,1331,18360,0,,,,,,,,,,
"pa6.06.a",17,1,0,2233,1313,3123,50449,0,,,,,,,,,,
"pa6.06.a",18,-14,0,3121,3111,2321,80012,0,,,,,,,,,,
"pa6.06.a",19,-4,0,3312,1222,2332,37030,0,,,,,,,,,,
"pa6.06.a",20,-7,0,2321,3121,1113,8725,0,,,,,,,,,,
"pa6.06.a",21,0,0,2322,1113,3231,8768,0,,,,,,,,,,
"pa6.06.a",22,8,0,3331,3113,3222,83216,0,,,,,,,,,,
"pa6.06.a",23,-2,0,2112,2323,2211,62244,0,,,,,,,,,,
"pa6.06.a",24,13,0,2121,2131,2111,60622,0,,,,,,,,,,
"pa6.06.b",1,15,1,3121,3121,3121,85332,0,,,,,,,,,,
"pa6.06.b",2,-1,1,3322,3233,3112,82980,0,,,,,,,,,,
"pa6.06.b",3,14,1,3313,3312,3311,85237,0,,,,,,,,,,
"pa6.06.b",4,-11,1,2131,2313,1233,44495,0,,,,,,,,,,
"pa6.06.b",5,0,0,3133,1221,2312,34625,0,,,,,,,,,,
"pa6.06.b",6,-13,0,2322,3333,2212,72514,0,,,,,,,,,,
"pa6.06.b",7,2,0,2232,3333,1131,19830,0,,,,,,,,,,
"pa6.06.b",8,7,0,2331,3331,1331,57192,1,,,,,,,,,,
"pa6.06.b",9,-8,0,1222,1233,3211,35445,1,,,,,,,,,,
"pa6.06.b",10,-1,0,3213,1233,2221,44774,1,,,,,,,,,,
"pa6.06.b",11,14,0,1322,1321,1323,51101,1,,,,,,,,,,
"pa6.06.b",12,0,0,1122,2231,3313,14311,1,,,,,,,,,,
"pa6.06.b",13,4,0,3213,2231,1222,36697,0,,,,,,,,,,
"pa6.06.b",14,-11,0,1132,3233,1313,21345,0,,,,,,,,,,
"pa6.06.b",15,0,0,3121,1213,2332,32525,0,,,,,,,,,,
"pa6.06.b",16,-14,0,3332,3333,2121,65720,1,,,,,,,,,,
"pa6.06.b",17,11,0,1113,1213,1313,6838,0,,,,,,,,,,
"pa6.06.b",18,-4,0,2321,3311,1231,41136,1,,,,,,,,,,
"pa6.06.b",19,1,0,2122,3312,1232,42473,1,,,,,,,,,,
"pa6.06.b",20,8,0,2231,2313,2122,66160,0,,,,,,,,,,
"pa6.06.b",21,-7,0,1322,2332,3221,54072,0,,,,,,,,,,
"pa6.06.b",22,-2,0,1111,3122,2123,2010,1,,,,,,,,,,
"pa6.06.b",23,0,0,1321,3213,2132,51761,0,,,,,,,,,,
"pa6.06.b",24,13,0,3131,3121,3111,82447,1,,,,,,,,,,
"pa6.06.c",1,15,1,3133,3133,3133,85395,0,,,,,,,,,,
"pa6.06.c",2,-1,1,1212,1123,1333,15326,0,,,,,,,,,,
"pa6.06.c",3,14,1,1333,1331,1332,56061,0,,,,,,,,,,
"pa6.06.c",4,-11,1,2133,3221,2331,70710,0,,,,,,,,,,
"pa6.06.c",5,7,0,3331,1331,2331,57192,1,,,,,,,,,,
"pa6.06.c",6,0,0,3231,2112,1323,54723,0,,,,,,,,,,
"pa6.06.c",7,2,0,2232,3131,1333,59830,0,,,,,,,,,,
"pa6.06.c",8,-13,0,3313,2221,2233,74024,0,,,,,,,,,,
"pa6.06.c",9,-8,0,1233,3211,1222,35445,1,,,,,,,,,,
"pa6.06.c",10,14,0,1321,1323,1322,51101,1,,,,,,,,,,
"pa6.06.c",11,-11,0,2123,1231,2333,40485,0,,,,,,,,,,
"pa6.06.c",12,-1,0,3213,2221,1233,44774,1,,,,,,,,,,
"pa6.06.c",13,4,0,2312,3333,1321,52250,0,,,,,,,,,,
"pa6.06.c",14,0,0,2231,1122,3313,14311,1,,,,,,,,,,
"pa6.06.c",15,-14,0,2121,3332,3333,65720,1,,,,,,,,,,
"pa6.06.c",16,-4,0,2321,3311,1231,41136,1,,,,,,,,,,
"pa6.06.c",17,1,0,1232,3312,2122,42473,1,,,,,,,,,,
"pa6.06.c",18,0,0,3313,2232,1121,11498,0,,,,,,,,,,
"pa6.06.c",19,11,0,2221,2121,2321,64868,0,,,,,,,,,,
"pa6.06.c",20,-2,0,3122,2123,1111,2010,1,,,,,,,,,,
"pa6.06.c",21,-7,0,1223,3331,2221,38738,0,,,,,,,,,,
"pa6.06.c",22,8,0,1231,1123,1312,15654,0,,,,,,,,,,
"pa6.06.c",23,0,0,2331,1123,3212,17373,0,,,,,,,,,,
"pa6.06.c",24,13,0,3131,3121,3111,82447,1,,,,,,,,,,
"pa6.07.a",1,15,1,2122,2122,2122,85358,0,,,,,,,,,,
"pa6.07.a",2,-1,1,3322,1132,2211,22174,0,,,,,,,,,,
"pa6.07.a",3,14,1,2112,2111,2113,60517,0,,,,,,,,,,
"pa6.07.a",4,-11,1,3123,1331,1221,33643,0,,,,,,,,,,
"pa6.07.a",5,7,0,1331,2331,3331,57192,0,,,,,,,,,,
"pa6.07.a",6,2,0,2113,3212,1311,46209,0,,,,,,,,,,
"pa6.07.a",7,-13,0,3122,3111,1232,43309,0,,,,,,,,,,
"pa6.07.a",8,-8,0,2313,2322,3331,79397,0,,,,,,,,,,
"pa6.07.a",9,0,0,3222,1113,2331,8825,0,,,,,,,,,,
"pa6.07.a",10,4,0,1212,3221,2233,29936,0,,,,,,,,,,
"pa6.07.a",11,-11,0,1213,1231,2233,30810,0,,,,,,,,,,
"pa6.07.a",12,0,0,2311,1123,3232,17190,0,,,,,,,,,,
"pa6.07.a",13,-1,0,2313,2131,2221,68252,0,,,,,,,,,,
"pa6.07.a",14,14,0,3111,3112,3113,82396,0,,,,,,,,,,
"pa6.07.a",15,-4,0,1233,2221,3312,44782,0,,,,,,,,,,
"pa6.07.a",16,1,0,2323,1233,3113,45150,0,,,,,,,,,,
"pa6.07.a",17,0,0,1133,2222,3311,24892,0,,,,,,,,,,
"pa6.07.a",18,-14,0,1333,3231,1322,53022,0,,,,,,,,,,
"pa6.07.a",19,11,0,1133,1233,1333,23673,0,,,,,,,,,,
"pa6.07.a",20,13,0,1213,1223,1233,30718,0,,,,,,,,,,
"pa6.07.a",21,8,0,3223,3112,3331,82952,0,,,,,,,,,,
"pa6.07.a",22,0,0,3213,1332,2121,57845,0,,,,,,,,,,
"pa6.07.a",23,-2,0,2112,2332,2212,62289,0,,,,,,,,,,
"pa6.07.a",24,-7,0,2232,2333,2313,76995,0,,,,,,,,,,
"pa6.07.b",1,15,1,1211,1211,1211,85324,0,,,,,,,,,,
"pa6.07.b",2,-1,1,2222,2321,2121,64908,0,,,,,,,,,,
"pa6.07.b",3,14,1,2313,2312,2311,78181,0,,,,,,,,,,
"pa6.07.b",4,-11,1,2333,1332,1312,47818,0,,,,,,,,,,
"pa6.07.b",5,2,0,3312,1113,2211,8291,1,,,,,,,,,,
"pa6.07.b",6,0,0,1231,2312,3123,41058,0,,,,,,,,,,
"pa6.07.b",7,-13,0,1233,1321,3211,43881,0,,,,,,,,,,
"pa6.07.b",8,-8,0,1232,3312,1122,12997,0,,,,,,,,,,
"pa6.07.b",9,7,0,2112,3112,1112,4890,1,,,,,,,,,,
"pa6.07.b",10,4,0,2233,1211,3222,27522,1,,,,,,,,,,
"pa6.07.b",11,0,0,3112,2321,1233,45088,1,,,,,,,,,,
"pa6.07.b",12,-1,0,3222,3311,3132,84265,0,,,,,,,,,,
"pa6.07.b",13,-11,0,2323,1113,1211,6729,0,,,,,,,,,,
"pa6.07.b",14,14,0,1231,1233,1232,39561,1,,,,,,,,,,
"pa6.07.b",15,11,0,3231,3331,3131,84123,0,,,,,,,,,,
"pa6.07.b",16,1,0,3233,2323,1113,8800,0,,,,,,,,,,
"pa6.07.b",17,-14,0,1212,2332,2212,29649,1,,,,,,,,,,
"pa6.07.b",18,0,0,1322,2111,3233,53077,0,,,,,,,,,,
"pa6.07.b",19,-4,0,2111,3333,1122,13642,1,,,,,,,,,,
"pa6.07.b",20,8,0,1313,1132,1221,20786,0,,,,,,,,,,
"pa6.07.b",21,13,0,1132,1112,1122,3318,1,,,,,,,,,,
"pa6.07.b",22,-7,0,3233,3132,3222,84264,1,,,,,,,,,,
"pa6.07.b",23,0,0,1222,3111,2333,37038,1,,,,,,,,,,
"pa6.07.b",24,-2,0,2111,3211,1321,51416,0,,,,,,,,,,
"pa6.07.c",1,15,1,3233,3233,3233,85398,0,,,,,,,,,,
"pa6.07.c",2,-1,1,1321,3131,2213,51930,0,,,,,,,,,,
"pa6.07.c",3,14,1,3111,3113,3112,82396,0,,,,,,,,,,
"pa6.07.c",4,-11,1,2212,2121,1321,51543,0,,,,,,,,,,
"pa6.07.c",5,7,0,1112,3112,2112,4890,1,,,,,,,,,,
"pa6.07.c",6,-8,0,1122,1232,2312,12970,0,,,,,,,,,,
"pa6.07.c",7,2,0,3312,2211,1113,8291,1,,,,,,,,,,
"pa6.07.c",8,-13,0,2332,1331,2231,56869,0,,,,,,,,,,
"pa6.07.c",9,0,0,1332,3113,2221,58241,0,,,,,,,,,,
"pa6.07.c",10,-11,0,3122,1121,1131,9447,0,,,,,,,,,,
"pa6.07.c",11,14,0,1231,1233,1232,39561,1,,,,,,,,,,
"pa6.07.c",12,4,0,3222,2233,1211,27522,1,,,,,,,,,,
"pa6.07.c",13,0,0,2321,1233,3112,45088,1,,,,,,,,,,
"pa6.07.c",14,-1,0,2123,2321,2223,67251,0,,,,,,,,,,
"pa6.07.c",15,11,0,1231,1131,1331,18360,0,,,,,,,,,,
"pa6.07.c",16,1,0,3211,1321,2131,51713,0,,,,,,,,,,
"pa6.07.c",17,0,0,1222,3113,2331,36985,0,,,,,,,,,,
"pa6.07.c",18,-4,0,1122,2111,3333,13642,1,,,,,,,,,,
"pa6.07.c",19,-14,0,1212,2332,2212,29649,1,,,,,,,,,,
"pa6.07.c",20,-7,0,3222,3132,3233,84264,1,,,,,,,,,,
"pa6.07.c",21,8,0,2213,2321,2132,69247,0,,,,,,,,,,
"pa6.07.c",22,13,0,1132,1122,1112,3318,1,,,,,,,,,,
"pa6.07.c",23,0,0,1222,2333,3111,37038,1,,,,,,,,,,
"pa6.07.c",24,-2,0,2122,3231,1323,54873,0,,,,,,,,,,
"pa6.08.a",1,15,1,3223,3223,3223,85389,0,,,,,,,,,,
"pa6.08.a",2,-1,1,2131,1321,3213,51715,0,,,,,,,,,,
"pa6.08.a",3,14,1,3332,3333,3331,85320,0,,,,,,,,,,
"pa6.08.a",4,-11,1,2221,3332,2132,69319,0,,,,,,,,,,
"pa6.08.a",5,-8,0,3132,2112,2122,62025,0,,,,,,,,,,
"pa6.08.a",6,-13,0,1122,2121,2322,13764,0,,,,,,,,,,
"pa6.08.a",7,2,0,2221,1123,3322,16971,0,,,,,,,,,,
"pa6.08.a",8,7,0,1312,3312,2312,48762,0,,,,,,,,,,
"pa6.08.a",9,0,0,1312,3231,2123,48191,0,,,,,,,,,,
"pa6.08.a",10,4,0,1222,2233,3211,36768,0,,,,,,,,,,
"pa6.08.a",11,-11,0,3132,3312,1231,41462,0,,,,,,,,,,
"pa6.08.a",12,14,0,2233,2232,2231,76182,0,,,,,,,,,,
"pa6.08.a",13,0,0,3211,2133,1322,53457,0,,,,,,,,,,
"pa6.08.a",14,-1,0,1213,2113,3311,31643,0,,,,,,,,,,
"pa6.08.a",15,-14,0,2123,1231,2122,40416,0,,,,,,,,,,
"pa6.08.a",16,0,0,1331,3223,2112,56262,0,,,,,,,,,,
"pa6.08.a",17,-4,0,2232,3221,1113,8564,0,,,,,,,,,,
"pa6.08.a",18,11,0,3231,3331,3131,84123,0,,,,,,,,,,
"pa6.08.a",19,1,0,3121,2331,1211,27736,0,,,,,,,,,,
"pa6.08.a",20,-2,0,1111,2323,3222,2712,0,,,,,,,,,,
"pa6.08.a",21,0,0,2312,1221,3133,34625,0,,,,,,,,,,
"pa6.08.a",22,8,0,1131,1312,1223,18290,0,,,,,,,,,,
"pa6.08.a",23,-7,0,3221,3113,3123,83072,0,,,,,,,,,,
"pa6.08.a",24,13,0,2311,2321,2331,78250,0,,,,,,,,,,
"pa6.08.b",1,15,1,2231,2231,2231,85343,0,,,,,,,,,,
"pa6.08.b",2,-1,1,2221,1121,3323,11347,0,,,,,,,,,,
"pa6.08.b",3,14,1,3311,3312,3313,85237,0,,,,,,,,,,
"pa6.08.b",4,-11,1,2133,3233,3322,71090,0,,,,,,,,,,
"pa6.08.b",5,-13,0,2132,1321,1312,47573,0,,,,,,,,,,
"pa6.08.b",6,0,0,3111,2232,1323,55368,0,,,,,,,,,,
"pa6.08.b",7,7,0,3133,1133,2133,24672,1,,,,,,,,,,
"pa6.08.b",8,2,0,2221,1122,3323,14197,0,,,,,,,,,,
"pa6.08.b",9,-8,0,2133,1333,1233,44133,1,,,,,,,,,,
"pa6.08.b",10,4,0,2211,1222,3233,36460,1,,,,,,,,,,
"pa6.08.b",11,0,0,3233,2312,1121,11600,0,,,,,,,,,,
"pa6.08.b",12,-1,0,1112,1221,1332,3908,1,,,,,,,,,,
"pa6.08.b",13,14,0,2211,2212,2213,71131,1,,,,,,,,,,
"pa6.08.b",14,-11,0,2211,1133,2333,24707,0,,,,,,,,,,
"pa6.08.b",15,11,0,2131,2331,2231,68373,1,,,,,,,,,,
"pa6.08.b",16,1,0,2232,1312,3122,48642,0,,,,,,,,,,
"pa6.08.b",17,-14,0,3123,2133,2233,70479,0,,,,,,,,,,
"pa6.08.b",18,0,0,3322,1131,2213,19631,0,,,,,,,,,,
"pa6.08.b",19,-4,0,3121,2111,1231,40239,1,,,,,,,,,,
"pa6.08.b",20,8,0,2113,2232,2321,63797,0,,,,,,,,,,
"pa6.08.b",21,0,0,3122,2233,1311,46848,1,,,,,,,,,,
"pa6.08.b",22,-2,0,3113,1122,2121,13771,1,,,,,,,,,,
"pa6.08.b",23,13,0,1312,1332,1322,47622,0,,,,,,,,,,
"pa6.08.b",24,-7,0,3122,1311,2111,46100,1,,,,,,,,,,
"pa6.08.c",1,15,1,1312,1312,1312,85354,0,,,,,,,,,,
"pa6.08.c",2,-1,1,3313,3332,3322,85293,0,,,,,,,,,,
"pa6.08.c",3,14,1,3131,3132,3133,83991,0,,,,,,,,,,
"pa6.08.c",4,-11,1,1332,2222,1131,18971,0,,,,,,,,,,
"pa6.08.c",5,2,0,3132,2233,1331,56951,0,,,,,,,,,,
"pa6.08.c",6,-8,0,1333,2133,1233,44133,1,,,,,,,,,,
"pa6.08.c",7,7,0,2133,1133,3133,24672,1,,,,,,,,,,
"pa6.08.c",8,0,0,3332,2223,1111,2418,0,,,,,,,,,,
"pa6.08.c",9,-13,0,1111,3211,1212,728,0,,,,,,,,,,
"pa6.08.c",10,-1,0,1112,1221,1332,3908,1,,,,,,,,,,
"pa6.08.c",11,0,0,2213,3122,1331,56717,0,,,,,,,,,,
"pa6.08.c",12,4,0,3233,2211,1222,36460,1,,,,,,,,,,
"pa6.08.c",13,14,0,2213,2211,2212,71131,1,,,,,,,,,,
"pa6.08.c",14,-11,0,3213,2213,3221,73721,0,,,,,,,,,,
"pa6.08.c",15,-14,0,2313,3232,2311,78237,0,,,,,,,,,,
"pa6.08.c",16,-4,0,2111,1231,3121,40239,1,,,,,,,,,,
"pa6.08.c",17,11,0,2231,2331,2131,68373,1,,,,,,,,,,
"pa6.08.c",18,1,0,1323,3213,2133,55055,0,,,,,,,,,,
"pa6.08.c",19,0,0,3123,1331,2212,56676,0,,,,,,,,,,
"pa6.08.c",20,0,0,1311,3122,2233,46848,1,,,,,,,,,,
"pa6.08.c",21,13,0,3331,3321,3311,85252,0,,,,,,,,,,
"pa6.08.c",22,8,0,1322,1133,1211,23137,0,,,,,,,,,,
"pa6.08.c",23,-2,0,2121,1122,3113,13771,1,,,,,,,,,,
"pa6.08.c",24,-7,0,2111,3122,1311,46100,1,,,,,,,,,,
"pa6.09.a",1,15,1,3312,3312,3312,85356,0,,,,,,,,,,
"pa6.09.a",2,-1,1,1332,2333,3332,58733,0,,,,,,,,,,
"pa6.09.a",3,14,1,1131,1133,1132,17796,0,,,,,,,,,,
"pa6.09.a",4,-11,1,3133,3223,2331,81501,0,,,,,,,,,,
"pa6.09.a",5,2,0,1232,3131,2333,43285,0,,,,,,,,,,
"pa6.09.a",6,7,0,3123,2123,1123,16646,0,,,,,,,,,,
"pa6.09.a",7,-8,0,1113,3212,1311,7337,0,,,,,,,,,,
"pa6.09.a",8,-13,0,3112,1231,3122,41318,0,,,,,,,,,,
"pa6.09.a",9,0,0,3211,1333,2122,59323,0,,,,,,,,,,
"pa6.09.a",10,4,0,1111,2122,3133,1966,0,,,,,,,,,,
"pa6.09.a",11,-11,0,3233,1223,1232,37535,0,,,,,,,,,,
"pa6.09.a",12,0,0,1113,2221,3332,8423,0,,,,,,,,,,
"pa6.09.a",13,-1,0,3321,2122,1222,36234,0,,,,,,,,,,
"pa6.09.a",14,14,0,2231,2232,2233,76182,0,,,,,,,,,,
"pa6.09.a",15,11,0,3313,3213,3113,83185,0,,,,,,,,,,
"pa6.09.a",16,1,0,2332,1122,3212,14626,0,,,,,,,,,,
"pa6.09.a",17,-4,0,3231,2133,1232,42655,0,,,,,,,,,,
"pa6.09.a",18,-14,0,2132,1321,1323,51169,0,,,,,,,,,,
"pa6.09.a",19,0,0,2331,3213,1122,14599,0,,,,,,,,,,
"pa6.09.a",20,8,0,2213,2122,2331,66006,0,,,,,,,,,,
"pa6.09.a",21,13,0,2211,2221,2231,71218,0,,,,,,,,,,
"pa6.09.a",22,-2,0,3232,3313,3111,82669,0,,,,,,,,,,
"pa6.09.a",23,-7,0,2222,1322,3331,53682,0,,,,,,,,,,
"pa6.09.a",24,0,0,1322,3233,2111,53077,0,,,,,,,,,,
"pa6.09.b",1,15,1,3111,3111,3111,85323,0,,,,,,,,,,
"pa6.09.b",2,-1,1,2321,2233,2113,63833,0,,,,,,,,,,
"pa6.09.b",3,14,1,3123,3122,3121,83297,0,,,,,,,,,,
"pa6.09.b",4,-11,1,3131,3322,1222,37221,0,,,,,,,,,,
"pa6.09.b",5,2,0,1323,2122,3221,54870,0,,,,,,,,,,
"pa6.09.b",6,0,0,1111,2232,3323,2491,1,,,,,,,,,,
"pa6.09.b",7,7,0,3213,1213,2213,32050,0,,,,,,,,,,
"pa6.09.b",8,-8,0,1212,1323,3131,28964,1,,,,,,,,,,
"pa6.09.b",9,-13,0,2331,3133,2333,81297,0,,,,,,,,,,
"pa6.09.b",10,-1,0,3323,1221,2123,34073,1,,,,,,,,,,
"pa6.09.b",11,-11,0,1323,2311,1311,45869,0,,,,,,,,,,
"pa6.09.b",12,14,0,3332,3331,3333,85320,1,,,,,,,,,,
"pa6.09.b",13,0,0,2233,3122,1311,46848,0,,,,,,,,,,
"pa6.09.b",14,4,0,2322,1313,3331,50633,1,,,,,,,,,,
"pa6.09.b",15,-14,0,1332,3311,3213,58972,1,,,,,,,,,,
"pa6.09.b",16,0,0,1212,3333,2121,29355,0,,,,,,,,,,
"pa6.09.b",17,11,0,2211,2111,2311,60913,1,,,,,,,,,,
"pa6.09.b",18,-4,0,2313,3133,1123,17249,1,,,,,,,,,,
"pa6.09.b",19,1,0,1331,3121,2211,56631,0,,,,,,,,,,
"pa6.09.b",20,8,0,1131,1313,1222,18225,1,,,,,,,,,,
"pa6.09.b",21,0,0,1223,3312,2131,38472,0,,,,,,,,,,
"pa6.09.b",22,-2,0,2211,2332,2113,63521,0,,,,,,,,,,
"pa6.09.b",23,-7,0,1322,2211,3312,53511,1,,,,,,,,,,
"pa6.09.b",24,13,0,3113,3133,3123,83068,0,,,,,,,,,,
"pa6.09.c",1,15,1,2221,2221,2221,85334,0,,,,,,,,,,
"pa6.09.c",2,-1,1,1223,1113,1332,7044,0,,,,,,,,,,
"pa6.09.c",3,14,1,1313,1312,1311,45610,0,,,,,,,,,,
"pa6.09.c",4,-11,1,3222,3231,2222,75351,0,,,,,,,,,,
"pa6.09.c",5,-13,0,2223,3233,3111,75847,0,,,,,,,,,,
"pa6.09.c",6,0,0,1111,2232,3323,2491,1,,,,,,,,,,
"pa6.09.c",7,-8,0,3131,1323,1212,28964,1,,,,,,,,,,
"pa6.09.c",8,7,0,3332,1332,2332,58706,0,,,,,,,,,,
"pa6.09.c",9,2,0,3133,2332,1231,41244,0,,,,,,,,,,
"pa6.09.c",10,0,0,2133,3312,1221,34207,0,,,,,,,,,,
"pa6.09.c",11,14,0,3332,3333,3331,85320,1,,,,,,,,,,
"pa6.09.c",12,-11,0,1212,3323,3123,30367,0,,,,,,,,,,
"pa6.09.c",13,4,0,1313,3331,2322,50633,1,,,,,,,,,,
"pa6.09.c",14,-1,0,2123,1221,3323,34073,1,,,,,,,,,,
"pa6.09.c",15,11,0,2111,2211,2311,60913,1,,,,,,,,,,
"pa6.09.c",16,1,0,1322,3232,2112,53128,0,,,,,,,,,,
"pa6.09.c",17,0,0,1131,3313,2222,19710,0,,,,,,,,,,
"pa6.09.c",18,-4,0,1123,2313,3133,17249,1,,,,,,,,,,
"pa6.09.c",19,-14,0,3213,1332,3311,58972,1,,,,,,,,,,
"pa6.09.c",20,13,0,2332,2322,2312,78843,0,,,,,,,,,,
"pa6.09.c",21,-2,0,3323,1211,2112,26836,0,,,,,,,,,,
"pa6.09.c",22,-7,0,3312,1322,2211,53511,1,,,,,,,,,,
"pa6.09.c",23,0,0,1112,2331,3223,5823,0,,,,,,,,,,
"pa6.09.c",24,8,0,1313,1222,1131,18225,1,,,,,,,,,,
"pa6.10.a",1,15,1,1222,1222,1222,85360,0,,,,,,,,,,
"pa6.10.a",2,-1,1,2111,1211,3312,26780,0,,,,,,,,,,
"pa6.10.a",3,14,1,2232,2233,2231,76182,0,,,,,,,,,,
"pa6.10.a",4,-11,1,3131,3331,1222,37223,0,,,,,,,,,,
"pa6.10.a",5,-8,0,3221,2323,3122,81015,0,,,,,,,,,,
"pa6.10.a",6,2,0,3111,2212,1313,50171,0,,,,,,,,,,
"pa6.10.a",7,0,0,1233,3112,2321,45088,0,,,,,,,,,,
"pa6.10.a",8,7,0,3132,1132,2132,22070,0,,,,,,,,,,
"pa6.10.a",9,-13,0,2111,2232,3221,61214,0,,,,,,,,,,
"pa6.10.a",10,0,0,3222,2111,1333,59125,0,,,,,,,,,,
"pa6.10.a",11,14,0,2232,2233,2231,76182,0,,,,,,,,,,
"pa6.10.a",12,-1,0,1212,3332,2123,29451,0,,,,,,,,,,
"pa6.10.a",13,4,0,3311,2323,1332,58642,0,,,,,,,,,,
"pa6.10.a",14,-11,0,2111,1122,1111,257,0,,,,,,,,,,
"pa6.10.a",15,-14,0,3312,3213,1221,35092,0,,,,,,,,,,
"pa6.10.a",16,11,0,3322,3222,3122,83698,0,,,,,,,,,,
"pa6.10.a",17,1,0,1213,2323,3133,32473,0,,,,,,,,,,
"pa6.10.a",18,0,0,3131,2213,1322,53583,0,,,,,,,,,,
"pa6.10.a",19,-4,0,1312,2231,3223,48615,0,,,,,,,,,,
"pa6.10.a",20,-7,0,1233,3221,2131,44514,0,,,,,,,,,,
"pa6.10.a",21,-2,0,1131,3311,2211,19542,0,,,,,,,,,,
"pa6.10.a",22,13,0,3331,3311,3321,85252,0,,,,,,,,,,
"pa6.10.a",23,0,0,1113,2322,3231,8768,0,,,,,,,,,,
"pa6.10.a",24,8,0,3323,3112,3231,82962,0,,,,,,,,,,
"pa6.10.b",1,15,1,1123,1123,1123,85384,0,,,,,,,,,,
"pa6.10.b",2,-1,1,3331,1212,2122,29402,0,,,,,,,,,,
"pa6.10.b",3,14,1,2333,2331,2332,81261,0,,,,,,,,,,
"pa6.10.b",4,-11,1,3233,3322,2132,70100,0,,,,,,,,,,
"pa6.10.b",5,-13,0,1112,1122,3231,3380,0,,,,,,,,,,
"pa6.10.b",6,0,0,1212,2133,3321,29585,1,,,,,,,,,,
"pa6.10.b",7,-8,0,3121,3311,2231,76623,0,,,,,,,,,,
"pa6.10.b",8,7,0,2121,1121,3121,10922,1,,,,,,,,,,
"pa6.10.b",9,2,0,1321,3222,2123,51670,1,,,,,,,,,,
"pa6.10.b",10,-1,0,1213,3312,2112,31593,1,,,,,,,,,,
"pa6.10.b",11,4,0,2133,1112,3121,5228,0,,,,,,,,,,
"pa6.10.b",12,0,0,2313,1231,3122,41090,0,,,,,,,,,,
"pa6.10.b",13,-11,0,1333,2113,2231,59203,0,,,,,,,,,,
"pa6.10.b",14,14,0,2131,2133,2132,68025,1,,,,,,,,,,
